,journalist,organization,gender,created_at,id,text
950,Amsterdamski,Kann,Male,2020-12-08 09:25:08,1336240385623019522,galberger כיף לפתוח פרס מנכל התאגיד לדסק ערביםפלסטינים בכאן כבוד kaisos1987 nurityohanan haimomri migansh5 al
951,Amsterdamski,Kann,Male,2020-12-08 05:33:54,1336182190846119938,segal_eran עוצר לילי יעזור במקרה הטוב יוריד מקדם ההדבקה r 005 בעיקר ישחק אמון הציבור ששחוק ככה
952,Amsterdamski,Kann,Male,2020-12-08 05:33:09,1336182003721527296,chaimlevinson סתם דוגמה המשטרה הגישה כתב אישום המתחתנים קנס לפחות כולאים אותנו פשיטת רגל המדינה בניהול האירוע
953,Amsterdamski,Kann,Male,2020-12-07 20:04:42,1336038949639294976,yuvalleshem כשתהיה דירה משלי
954,Amsterdamski,Kann,Male,2020-12-07 20:04:16,1336038837856964609,cohenrap אוקי מבטל החלום
955,Amsterdamski,Kann,Male,2020-12-07 19:57:05,1336037032674652163,dotanra חלום הלוואי שהיה
956,Amsterdamski,Kann,Male,2020-12-07 19:54:57,1336036495136788480,itaizil תחזיק מעמד חורף בירושלים חימום ואחרי תגיד נובורישי בעיניך דירה שכורה
957,Amsterdamski,Kann,Male,2020-12-07 19:50:21,1336035336259035143,חימום תת רצפתי הדבר קמין מפחד מחשבון החשמל בסוף החודש
958,Amsterdamski,Kann,Male,2020-12-07 19:42:33,1336033373005950977,dvirsky המחיר
959,Amsterdamski,Kann,Male,2020-12-07 19:16:45,1336026883989889026,bassamjab הערוץ הערבי האלא טיוי ואתר פאנט לראשונה בתולדות מדינת ישראל אשה ערבייה הכריזה כוונתה להתמודד תפקיד נשיאת מדינת ישראל
960,Amsterdamski,Kann,Male,2020-12-07 17:25:53,1335998980669444100,101winstonsmith ידעתי שיש ביטוח חיים בקרן השתלמות
961,Amsterdamski,Kann,Male,2020-12-07 16:45:38,1335988850578100227,kaisos1987 בשוליייי חנאן עשראוי מתפטרת מאשפ
962,Amsterdamski,Kann,Male,2020-12-07 16:40:17,1335987504122572801,אחרת שיש ראש הממשלה שעולה הפודיום בשמונה בערב ואומר שהזמנים קשים וההחלטות חייבות להיו
963,Amsterdamski,Kann,Male,2020-12-07 16:40:17,1335987504122572801,אחרת שיש ראש הממשלה שעולה הפודיום בשמונה בערב ואומר שהזמנים קשים וההחלטות חייבות להיו
964,Amsterdamski,Kann,Male,2020-12-07 16:40:16,1335987501052280832,מתייג ranbalicer שמהמסמך ציטטתי שהממשלה תציג לציבור בחמש וחצי בשש סטטוס ביצ
965,Amsterdamski,Kann,Male,2020-12-07 16:24:27,1335983520393605127,therealyield לקנות איירביאנדבי בחמישי צוחק אבלגםברצינות
966,Amsterdamski,Kann,Male,2020-12-07 16:21:30,1335982780082216961,eli020187 אוף חזק בחגים
967,Amsterdamski,Kann,Male,2020-12-07 16:15:53,1335981364538126337,אוקי צודקים באמת הסוף
968,Amsterdamski,Kann,Male,2020-12-07 16:15:43,1335981323283013632,אגלה לכם הסוף תהליך החיסון הדבר היעיל ביותר בעולם והחיסון פירסט קלאס סיכוי רע שיהיה סוג סגר בפסח
969,Amsterdamski,Kann,Male,2020-12-07 16:14:52,1335981108954099714,bindermeir tommybor רגע אומר שניצחתי באינטרנט
970,Amsterdamski,Kann,Male,2020-12-07 16:09:47,1335979830647590915,hopozitzia קולביות
971,Amsterdamski,Kann,Male,2020-12-07 16:09:17,1335979703463776261,bindermeir tommybor יודע מיתון טכני טכני במיתון מיתון והאינפלציה שלילית יהיה בשנה הבא
972,Amsterdamski,Kann,Male,2020-12-07 15:51:48,1335975305048166402,tommybor השנה המדד שלילי המשק ממותן סיבה לחשוב שהמדד חיובי
973,Amsterdamski,Kann,Male,2020-12-07 14:46:55,1335958976765292544,gelizedek פי מרחיק לכת יכלו לכתוב פי 100 נכון
974,Amsterdamski,Kann,Male,2020-12-07 14:25:31,1335953592403030017,amirlevin חמוד מאיפה
975,Amsterdamski,Kann,Male,2020-12-07 14:24:17,1335953282087444480,moti_bir
976,Amsterdamski,Kann,Male,2020-12-07 14:19:19,1335952029756387328,talrabinovsky רגע הסתפרתי
977,Amsterdamski,Kann,Male,2020-12-07 14:18:49,1335951906045366274,abukedem מוזמן להיכנס לאתר הלמס ולקרוא
978,Amsterdamski,Kann,Male,2020-12-07 14:14:57,1335950929816920066,yehomer shaynotkin בוודאי
979,Amsterdamski,Kann,Male,2020-12-07 14:14:25,1335950795880140802,abukedem האינפלציה שלילית
980,Amsterdamski,Kann,Male,2020-12-07 14:07:44,1335949114056601601,shaynotkin רגע תוריד מס
981,Amsterdamski,Kann,Male,2020-12-07 14:03:58,1335948166223581184,בקיצור אתם סתם יודעים לפרגן מלא ריבית
982,Amsterdamski,Kann,Male,2020-12-07 14:02:02,1335947682620301312,פיקדון תות מקום
983,Amsterdamski,Kann,Male,2020-12-07 14:02:02,1335947682620301312,פיקדון תות מקום
984,Amsterdamski,Kann,Male,2020-12-07 14:00:21,1335947257049456640,yoavr7 therealnirs roh_min_hon therealyield מכיר והייתי שמח ללמוד
985,Amsterdamski,Kann,Male,2020-12-07 13:51:02,1335944914094460935,lo_greisas צוחק פה
986,Amsterdamski,Kann,Male,2020-12-07 13:45:43,1335943576363143172,מעניין מנכל בנק מזרחי טפחות שם כסף בפיקדון תות בנק מזרחי טפחות אלתענולי
987,Amsterdamski,Kann,Male,2020-12-07 13:45:12,1335943444175466501,התנחשו חברים לבדוק ריבית נותן לכם פיקדון תות בנק מזרחי טפחות
988,Amsterdamski,Kann,Male,2020-12-07 06:54:11,1335840007400153089,lo_greisas barakbl כשטיילתי באירופה הצבא מיני דיסק 20 מיני דיסקים קניתי מכשיר חדש
989,Amsterdamski,Kann,Male,2020-12-07 05:38:50,1335821046612635648,eyalron5 תל אביב לירושלים
990,Amsterdamski,Kann,Male,2020-12-06 21:19:44,1335695444077375500,redyoyo האר עיני משלוח צריך לעלות 65 שקלים ולקחת 14 ימי עסקים במדינה קטנה מקשיב
991,Amsterdamski,Kann,Male,2020-12-06 21:17:12,1335694806333464578,tomerbanker1 platdrag נסגר איתך הכעס ככה במדינות אירופה רבות וככה בארהב מוכן לשלם דמ
992,Amsterdamski,Kann,Male,2020-12-06 19:53:33,1335673754450616323,gabaevy וואו 1000
993,Amsterdamski,Kann,Male,2020-12-06 19:53:22,1335673709814820868,tavniot123 לשלם משלוח שליח אצטרך ללכת לאסוף מאיפשהו נו ההמצאה זה נראה סביר
994,Amsterdamski,Kann,Male,2020-12-06 19:50:07,1335672890159747074,galeleo_2 מזמינים חבילות הזמן בטח בקורונה התפתחה שם תחרות נורמלית את בדו
995,Amsterdamski,Kann,Male,2020-12-06 19:44:14,1335671409457172480,צריך לקנות כבל תודה צריך המלצות הכבל מסתכל בכמה חנויות שעולים המשלוחים אלטרנטיבה דוא
996,Amsterdamski,Kann,Male,2020-12-06 19:24:27,1335666429849460739,rbinyamini קבינט הקורונה צפוי לבצע בקרוב פיילוט קבלת החלטות במסגרת הפיילוט דיון יסתיים בקבלת החלטות
997,Amsterdamski,Kann,Male,2020-12-06 19:18:30,1335664935502831617,הזיה גמורה
998,Amsterdamski,Kann,Male,2020-12-06 18:44:19,1335656333660532737,ivri99 kaisos1987 מינוס 1
999,Amsterdamski,Kann,Male,2020-12-06 18:34:48,1335653938859810817,elad_si מת שלהיסטוריה מנהג מגונה להיראות שיגרתית לחלוטין תמונות ראשונות החיסונים מגיעים לבתי החולים בבריטניה המדינה
1000,Amsterdamski,Kann,Male,2020-12-06 17:01:16,1335630397925969920,shaklaiderlevy mossi_raz אי הכל
1001,Amsterdamski,Kann,Male,2020-12-06 16:48:40,1335627226021236739,מילה דיון שאי לקיים בחברה הישראלית הדיון הגיע הזמן לקיים
1002,Amsterdamski,Kann,Male,2020-12-06 16:35:27,1335623901112623112,newsisrael13 orheller השתחרר בדרגת רב אלוף
1003,Amsterdamski,Kann,Male,2020-12-06 16:35:27,1335623901112623112,newsisrael13 orheller השתחרר בדרגת רב אלוף
1004,Amsterdamski,Kann,Male,2020-12-06 16:22:55,1335620746312359937,גבירותיי רבותיי מצאנו לוקיישן חדש
1005,Amsterdamski,Kann,Male,2020-12-06 16:17:28,1335619377497038849,amichaistein1 יכול שסגר באמת הפתרון היחיד מוזמנים קברניטי המדינה לומר בפירוש יחוסנו חודשיים
1006,Amsterdamski,Kann,Male,2020-12-06 16:11:53,1335617969955737601,amichaistein1 דיון בקבינט לופ שחוזר ובסופו דבר לבכירי מערכת הבריאות פתרון סגר בצורה כזו אחרת הרמזור
1007,Amsterdamski,Kann,Male,2020-12-06 15:54:58,1335613714289086466,amichaistein1 שאלה אמרו שכשנגיע למצב 600 700 חולים ביום המערךלקטיעתשרשאותהדבקה יטפל בזה וימנע התפרצות וסגר נוסף
1008,Amsterdamski,Kann,Male,2020-12-06 15:06:26,1335601499783704576,מרגיש אקטואלי קטיעת שרשראות רמזור סגרים נקודתיים מדדים ברורים נשאר חזרה לסגר
1009,Amsterdamski,Kann,Male,2020-12-06 12:12:06,1335557627930095616,danayarkechy פרסום בחדשות השבתדוח חברת קליר סקיי שעובדת שרביטמעריך החברה כשלה במילוי נהלי אבטחת מידע שוטף שכח
1010,Amsterdamski,Kann,Male,2020-12-06 05:56:46,1335463173466574848,ביבי גנציסט דבר כזה ישראליסט שי באבד האחיי העבדים החדש שיאיר לפיד לפחות ידע לכתוב
1011,Amsterdamski,Kann,Male,2020-12-06 05:54:58,1335462720070627333,chaimlevinson בישראל אנשים יכולים להקים מפלגה חדשה לשנות שיטת הממשל ולצמצם כוחן המפלגות הקטנות
1012,Amsterdamski,Kann,Male,2020-12-06 05:42:57,1335459696212373504,chaimlevinson שמישהו ישאיר לשי באבד קערה שריון קר בחוץ
1013,Amsterdamski,Kann,Male,2020-12-05 21:24:00,1335334131304177666,itaivered הכרתי צעד החדש שבחרתי מתבייש בפיד הציני לומר מאד גאה וכן מחפש content marke
1014,Amsterdamski,Kann,Male,2020-12-05 19:05:29,1335299272087117830,moldavish למדתי חדש תודה
1015,Amsterdamski,Kann,Male,2020-12-05 18:58:10,1335297430326284290,למי שרוצים המקור טקסט מהמם באמצע
1016,Amsterdamski,Kann,Male,2020-12-05 18:57:45,1335297325040885763,מוחלט לתעשיית המוזיקה שבה שינוי טכנולוגי אכל הדור הקודם הטכנולוגיה במשחקי וידאו ההיפך השינויי
1017,Amsterdamski,Kann,Male,2020-12-05 18:43:41,1335293783500533761,ובפינתנו גרף רנדומלי מהמם
1018,Amsterdamski,Kann,Male,2020-12-05 17:27:57,1335274724193169408,למי שרוצים להעמיק הצילומסך ששמתי פה נכון לתיק 100200 שקל ומה שאתם רואים עמלות מסוימות היכנסו לל
1019,Amsterdamski,Kann,Male,2020-12-05 17:27:17,1335274557603782657,assafchriqui כנס ללינק משתנה בהתאם לגובה התיק
1020,Amsterdamski,Kann,Male,2020-12-05 17:27:05,1335274508509384704,aritalks מופיעות צריך ממש ללחוץ הלינק
1021,Amsterdamski,Kann,Male,2020-12-05 17:24:12,1335273781141647361,דברים שלמדתי בסופש 1 שעשיתי בטעות עסקת קרדיט 20 תשלומים מסים למס הכנסה ואלוהים יודעת מש
1022,Amsterdamski,Kann,Male,2020-12-05 11:59:23,1335192038808150016,crazyvet מתכון
1023,Amsterdamski,Kann,Male,2020-12-05 11:59:23,1335192038808150016,crazyvet מתכון
1024,Amsterdamski,Kann,Male,2020-12-05 08:29:35,1335139240628383744,שם שניה הדברים האחרים בכתבה ככיכר רבין תהפוך לשטח התארגנות לבניית הרכבת לשבע שנים ייערכו ההפגנ
1025,Amsterdamski,Kann,Male,2020-12-05 07:45:10,1335128065018654720,shirpeled prokooter tzlilavraham להבין לספר
1026,Amsterdamski,Kann,Male,2020-12-05 06:14:31,1335105248826888192,shirpeled prokooter tzlilavraham ניסינו שתדע הצלחנו
1027,Amsterdamski,Kann,Male,2020-12-05 06:13:28,1335104986536177664,kobaiko bathlizard גרוע באותה מידה צפה בfed up בקבוק הזירו האחרון ששתיתי הייתי שותה ליטר וחצי ביום שתיתי תו
1028,Amsterdamski,Kann,Male,2020-12-05 06:11:16,1335104432569274369,bathlizard דברים שהתלוננתי עליהם
1029,Amsterdamski,Kann,Male,2020-12-05 06:10:57,1335104354077057025,kobaiko bathlizard תניח בקבוק הקולה השולחן ותתרחק ממנו באיטיות
1030,Amsterdamski,Kann,Male,2020-12-04 21:38:09,1334975300967526401,bicherit קיבלתי הפרסומת
1031,Amsterdamski,Kann,Male,2020-12-04 19:41:23,1334945917355642880,occupationcat נהדר ועכשיו מתגעגע לזה
1032,Amsterdamski,Kann,Male,2020-12-04 19:34:17,1334944129772630022,בערב וזה מוגזם להתעסק בזה מילה אחרונה תהיה מפלגת מקצוענים רעיון חדש שמי שמעוניינים בו
1033,Amsterdamski,Kann,Male,2020-12-04 19:29:12,1334942851914936322,השם עושה אסוציאציות האתר שעזר להזמין אינסטלטור
1034,Amsterdamski,Kann,Male,2020-12-04 19:26:27,1334942159359913984,khentucker yaelsr כח למריבות טוויטר בשישי בערב אוטונומיה לבתי ספר אשמח לשלוח הילדים ש
1035,Amsterdamski,Kann,Male,2020-12-04 19:22:55,1334941270935035905,בוא נגיד שאם ככה נראה הניסיון להרים מפלגה אולי עדיף לחשוב שם המקצוענים נגיד החובבנים
1036,Amsterdamski,Kann,Male,2020-12-04 19:17:59,1334940030104694785,moshebst קראתי שכל מיני אנשים משרבבים השם להתארגנויות פוליטיות תשובה פשוטה לזה נקודה תודה ושבת שלום
1037,Amsterdamski,Kann,Male,2020-12-04 19:17:41,1334939953197953026,yaelsr אמרתי מקצועות כשהיינו בחול הילדים למדו מקצועות מהם היסטוריה משולבת בגיאוגרפיה ע
1038,Amsterdamski,Kann,Male,2020-12-04 19:15:32,1334939413286170631,yonakolo היו סגורים העצם יודע ההגדרה לפתוחים לגמרי
1039,Amsterdamski,Kann,Male,2020-12-04 17:53:17,1334918713678639104,דבר
1040,Amsterdamski,Kann,Male,2020-12-04 17:48:03,1334917398332379144,שוק מחנה יהודה מפוצץ אנשים הקורונה בתוך השוק הכל פתוח כולל ברזי הבירה
1041,Amsterdamski,Kann,Male,2020-12-04 12:29:13,1334837160743231491,idoavni1 אוהב כישורי ההסקה מתכוון שבאופן חד חד ערכי מקטין הילדים בכיתה מוריד איכ
1042,Amsterdamski,Kann,Male,2020-12-04 08:14:08,1334772963715977216,itay_timor ידרוש מורים תצמצם המקצועות
1043,Amsterdamski,Kann,Male,2020-12-04 08:14:08,1334772963715977216,itay_timor ידרוש מורים תצמצם המקצועות
1044,Amsterdamski,Kann,Male,2020-12-04 06:47:30,1334751164592762881,דברים שהייתי רוצה שיישארו במערכת החינוך הקורונה כיתות קטנות צמצום מקצועות הלימוד לחמי
1045,Amsterdamski,Kann,Male,2020-12-04 05:23:17,1334729971546329089,מתעורר בבוקר וחושב כח לצאת מהמיטה אולי אגיד לילדוש חייב ללכת לבית ספר השעון מעורר מצלצל
1046,Krakovsky,Kann,Male,2020-12-09 07:58:00,1336580844207677440,הנפגעים הישירים מהקמת מפלגתו גדעון סער גנץ שבסקרים צונח לאזור 6 מנדטים קרץ ימינה ואיבד הבייס כולו יד
1047,Krakovsky,Kann,Male,2020-12-08 17:11:50,1336357835521871880,ושוב מוכיח gidonsaar לבני דורו בליכוד שלהמשיך לתת גיבוי לnetanyahu מקדם אותם לשום מקום היחיד שהתמודד
1048,Krakovsky,Kann,Male,2020-12-08 16:28:59,1336347049395150849,ואין סיעה להתפלג ומאחר הוכרזו בחירות gidonsaar רציני בכוונתו להקים מפלגה עליו להתפטר הכ
1049,Krakovsky,Kann,Male,2020-12-08 16:20:34,1336344931649155075,כה לnetanyahu חשק לבחירות אמר רוצה החשק לבחירות עשוי לפחות מותק
1050,Krakovsky,Kann,Male,2020-12-08 16:12:57,1336343013887418372,הימין השוויץ מוכנים ומאוחדים הבחירות השמאלמרכז מפולג ומפוצל עכשיו הימין מתפלג ומתפצ
1051,Krakovsky,Kann,Male,2020-12-08 15:54:48,1336338447640903681,חובר gidonsaar naftalibennett מחזק האלטרנטיבה מימין ואת מפלס הלחץ והשנאה בבלפור האישים
1052,Krakovsky,Kann,Male,2020-12-08 15:49:57,1336337225961750530,בשבועות האחרונים היו שמועות בליכוד כוונותיו gidonsaar בראיונות המעטים שנתן הכחיש אמר שה
1053,Shemesh,Kann,Male,2020-12-09 20:44:12,1336773665036308484,kann_news המפץ בימין גדעון סער למקורביו אשב נתניהו באתי להחליף shemeshmicha חדשותהערב
1054,Shemesh,Kann,Male,2020-12-09 19:04:14,1336748506267209730,למי שזה עדיין ברור בשיחה מקורביו סער אומר בצורה ברורה אשב נתניהו
1055,Shemesh,Kann,Male,2020-12-09 18:41:59,1336742906972041218,הסקר המלא
1056,Shemesh,Kann,Male,2020-12-09 18:34:43,1336741081631903746,נתניהו הישראלים נוסעים לדובאי
1057,Shemesh,Kann,Male,2020-12-09 18:30:58,1336740135203901440,המרוויחים הגדולים הצמד הנדל האוזר מגוויה פוליטית ו 0 בסקרים הפכו הצמד לשותפים מרכזיים במפלגה השניה
1058,Shemesh,Kann,Male,2020-12-09 18:21:16,1336737695779917826,הצחקתי נתניהו בדיחה מקורית
1059,Shemesh,Kann,Male,2020-12-09 18:02:14,1336732903687024640,מיד במהדורה חושב גדעון סער האפשרת שישב נתניהו
1060,Shemesh,Kann,Male,2020-12-09 18:01:16,1336732663563083776,סקר חדשות גדעון סער 18 מנדטים הליכוד 25
1061,Shemesh,Kann,Male,2020-12-09 17:35:39,1336726214929768448,נסיון בוטה נתניהו להשתלט שמכנים בסביבתו פסטיסער
1062,Shemesh,Kann,Male,2020-12-09 16:15:25,1336706025399914499,כמאמר הקלישאה במהדורה סקר דרמטי
1063,Shemesh,Kann,Male,2020-12-09 15:14:16,1336690635722657799,האוזר והנדל יתפטרו מתפקידיהם בכנסת ובממשלה
1064,Shemesh,Kann,Male,2020-12-09 15:12:34,1336690205588398081,יועז הנדל ימני ביביסט להיפך תפיסת עולם ערכים גדעון
1065,Shemesh,Kann,Male,2020-12-09 14:45:16,1336683335909830658,החרדים זועמים גדעון סער הבטיח שיצביע איתנו חוק השוויון ורימה איבד אותנו
1066,Shemesh,Kann,Male,2020-12-09 14:45:16,1336683335909830658,החרדים זועמים גדעון סער הבטיח שיצביע איתנו חוק השוויון ורימה איבד אותנו
1067,Shemesh,Kann,Male,2020-12-09 14:23:03,1336677746945241088,שיערפו פה ראשים מיותר לציין שהדברים נאמרו בבדיחות הדעת
1068,Shemesh,Kann,Male,2020-12-09 13:42:12,1336667467201073152,ישראל כץ לאיילת שקד במסדרון יאללה בואי לליכוד גדעון
1069,Shemesh,Kann,Male,2020-12-09 13:19:08,1336661658731749378,השנה 2020 וחכים פורשים הבינו שצריך לעזוב הווצאפ המפלגתי בזמן
1070,Shemesh,Kann,Male,2020-12-09 13:10:09,1336659401487364096,ברייקינג גדעון סער הוסר מהווצאפ הליכוד
1071,Shemesh,Kann,Male,2020-12-09 12:49:17,1336654148834615297,חברי סיעת ארץ שר התקשורת יועז הנדל ויור ועדת החוץ והבטחון חהכ צבי האוזר ימסרו הצהרה לתקשורת בשעה 1700 באולם ירושלים בכנסת
1072,Shemesh,Kann,Male,2020-12-09 12:30:27,1336649410177101826,מקורבי גנץ ידרוש מהאוזר והנדל להתפטר מיד ימתין להתפתחויות ולפי יחליט בהמשך
1073,Shemesh,Kann,Male,2020-12-08 19:52:54,1336398365236617219,kann_news גדעון סער פורש מהליכוד בנאומו מציב גבולות הגזרה מבהיר שנתניהו פרטנר והופך לליברמן 2 הפרשנות she
1074,Shemesh,Kann,Male,2020-12-08 19:26:41,1336391768477143045,בלשכת סער מעדכנים שזה זמני נצפה לבאות
1075,Shemesh,Kann,Male,2020-12-08 19:04:24,1336386160554340357,ככה כואב להם רע בהתנהגות אנושית
1076,Shemesh,Kann,Male,2020-12-08 18:57:30,1336384424586448903,roysharon11 ראש הממשלה נתניהו ימנה מאיר שבת לראש השירות מסיבות מקצועיות אישיות ופוליטיות
1077,Shemesh,Kann,Male,2020-12-08 18:36:21,1336379104539668487,שם המפלגה גדעון סער התקווה החדשה
1078,Shemesh,Kann,Male,2020-12-08 18:20:19,1336375068780322818,סער נשמע ליברמן מס 2 וזה צריך להטריד נתניהו
1079,Shemesh,Kann,Male,2020-12-08 18:10:32,1336372606346334209,סער צו השעה החלפת שלטון נתניהו
1080,Shemesh,Kann,Male,2020-12-08 18:09:32,1336372353442394113,סער נתניהו התנועה הפכה לכלי שרת נתניהו לשרת מטרותיו המשפטיות
1081,Shemesh,Kann,Male,2020-12-08 17:25:46,1336361339963502595,הזווית החרדית
1082,Shemesh,Kann,Male,2020-12-08 17:17:03,1336359144488570881,chaimlevinson kann_news yigalgueta syechimovich חיפשתי זווית צילום מחמיאה
1083,Shemesh,Kann,Male,2020-12-08 16:19:38,1336344694989742088,גדעון סער שעה טרח לעדכן ראש הממשלה ויור הליכוד בהתפתחויות
1084,Shemesh,Kann,Male,2020-12-08 15:41:19,1336335056332226560,גדעון סער ימסור הצהרה ליברמן עוזב הליכוד
1085,Shemesh,Kann,Male,2020-12-07 18:08:48,1336009782872956930,עימות בקבינט דרעי יזהר אתם בבוקר מדברים בכנסת בחירות בפברואר ובערב אתם מדברים סגר בפברואר תחליטו יזהר שי
1086,Shemesh,Kann,Male,2020-12-07 18:08:48,1336009782872956930,עימות בקבינט דרעי יזהר אתם בבוקר מדברים בכנסת בחירות בפברואר ובערב אתם מדברים סגר בפברואר תחליטו יזהר שי
1087,Shemesh,Kann,Male,2020-12-07 15:01:56,1335962753450827778,נתניהו בכנסת יהיו בחירות ננצח הסיבה הצלחנו לשנות מערכת המשפט הימין הצביע למי שצריך
1088,Shemesh,Kann,Male,2020-12-07 14:04:00,1335948176159870977,בסיעת הליכוד החליטו להתמודד בדרך יצירתית ההדלפות לשדר הישיבה בלייב כה לחי
1089,Shemesh,Kann,Male,2020-12-07 13:46:19,1335943727735582720,רגב במתקפה איילת שקד בסיעת הליכוד חזקה בטוויטר ובדיבורים הובילה רפורמה במערכת המשפט ששיחק לטובתה שאפי נווה עבד לטובת הציבור
1090,Shemesh,Kann,Male,2020-12-06 18:57:20,1335659608963244033,suleimanmas1 תוכנית הבניה בעטרות מתקדמת שלב הבקשה נתניהו מטראמפ שפירסם shemeshmicha הועדה המחוזית מאשרת שהתוכנית לבנות אלפ
1091,Shemesh,Kann,Male,2020-12-06 16:08:27,1335617108655431680,kann_news מבוכה לגנץ בממשלה נתניהו קיים טקס לציון ההכרה האמריקנית בירושלים כבירת ישראל שר הביטחון עודכן והופתע כשהיה צריך לדבר
1092,Shemesh,Kann,Male,2020-12-06 10:44:26,1335535566880989184,נאום הברכה המאולתר גנץ לשגריר האמריקאי שמח שדיוויד דובר עברית שמע דברי והבין אותם לעומק מקווה
1093,Shemesh,Kann,Male,2020-12-06 10:34:11,1335532987920887808,גנץ בממשלה שבוע תקציב צר שכך פני הדברים שאנחנו מתקרבים לחג החנוכה אולי יקרה איזשהו נס
1094,Shemesh,Kann,Male,2020-12-06 09:47:37,1335521265860313089,מבוכה לגנץ בממשלה נתניהו קיים טקס מיוחד השגריר האמריקאי לציון שנים לירושלים בירת ישראל גנץ עודכן והופתע כשהיה צריך לדבר בנושא
1095,Shemesh,Kann,Male,2020-12-05 20:08:56,1335315238502232065,הסיכוי שיש קשר החלטת בגצ למנות מפכל למספר העצורים בבלפור
1096,Shemesh,Kann,Male,2020-12-04 11:52:41,1334827963880181761,בשנה וחצי האחרונה כמעט טעות פוליטית שלפיד עשה אולי הגיע הזמן לתקן
1097,Ben-Ovadia,Kann,Female,2020-12-09 20:32:49,1336770799890550789,ומי יגן עלינו
1098,Ben-Ovadia,Kann,Female,2020-12-09 18:51:24,1336745279782064129,chaimlevinson מפתיע
1099,Ben-Ovadia,Kann,Female,2020-12-09 16:13:49,1336705619752005632,טקס קבלת פנים לחיסונים לרגע חשבתי ששוב החזירו גלעד שליט
1100,Ben-Ovadia,Kann,Female,2020-12-09 07:38:37,1336575965720350720,haleviziv tuvipollack מאוהבת מיום ליום
1101,Ben-Ovadia,Kann,Female,2020-12-08 20:03:24,1336401007656525826,yanivhelf האמת מבינה אותך
1102,Ben-Ovadia,Kann,Female,2020-12-08 18:39:35,1336379915558596610,אםgidonsaar רוצה מהלך מנצח שיצרף יפעת שאשא ביטון מיקי זהר הצהיר שאין לה מקום בליכוד
1103,Ben-Ovadia,Kann,Female,2020-12-08 18:20:46,1336375182961897473,בסופו גדעון סער הבכיר היחיד בליכוד שהפגין אומץ לב פוליטי ולצאת נתניהו בפעם הראשונה
1104,Ben-Ovadia,Kann,Female,2020-12-08 18:10:15,1336372534510579712,ההתמכרות הפוליטיקאים לפרומטר גורמת להם נזק נוראי
1105,Ben-Ovadia,Kann,Female,2020-12-08 18:10:15,1336372534510579712,ההתמכרות הפוליטיקאים לפרומטר גורמת להם נזק נוראי
1106,Ben-Ovadia,Kann,Female,2020-12-08 10:58:05,1336263776681791489,עתידות שמתגשמות
1107,Ben-Ovadia,Kann,Female,2020-12-08 08:30:26,1336226618126323712,sharonkidon kann ronleshem sharonharel4 מחוברים פרקים ארוך
1108,Ben-Ovadia,Kann,Female,2020-12-08 06:23:48,1336194749074722816,talialin avicohen7485 מחוברת בדיוק הסיבות האלה פעם הייתי אוהדת שרופה
1109,Ben-Ovadia,Kann,Female,2020-12-08 06:19:05,1336193562237673473,talialin avicohen7485 עדיין מאות אלפי אוהדים שהם לה פמיליה ובכלל שמחה לאיד הכי סקסי
1110,Ben-Ovadia,Kann,Female,2020-12-08 06:04:49,1336189972043460608,talialin שמחה לאיד
1111,Ben-Ovadia,Kann,Female,2020-12-08 06:03:47,1336189713615613952,טליה לוין איבדה אותי
1112,Ben-Ovadia,Kann,Female,2020-12-08 05:28:53,1336180931200167938,נראה בדיוק מופע גסיסה פוליטית
1113,Ben-Ovadia,Kann,Female,2020-12-08 05:19:30,1336178568003543040,razshechnik kann מדויק
1114,Ben-Ovadia,Kann,Female,2020-12-08 05:17:35,1336178085478141953,מלה
1115,Ben-Ovadia,Kann,Female,2020-12-07 20:29:10,1336045104423968772,וואוו נשמתי פרק סיום שעת נעילה שהיה חלק ביצירה צריך גאה kann ronleshem sharonharel4
1116,Ben-Ovadia,Kann,Female,2020-12-07 19:14:33,1336026328294887432,ככה לילה יוכל מנהיג מהעולם לצלצל להבין ניצחנו הקורונה
1117,Ben-Ovadia,Kann,Female,2020-12-07 16:31:45,1335985357091987458,סופרת לאחור שעת נעילה kann בא שייגמר
1118,Ben-Ovadia,Kann,Female,2020-12-07 13:00:45,1335932257383616514,tuvipollack מאוהבת
1119,Ben-Ovadia,Kann,Female,2020-12-06 17:23:47,1335636067068866562,tuvipollack
1120,Ben-Ovadia,Kann,Female,2020-12-06 17:20:31,1335635244972707844,tuvipollack דייייייי מתיקות
1121,Ben-Ovadia,Kann,Female,2020-12-06 07:26:16,1335485693301239808,סיפור מעולה ועצוב שלyehoshuayosi
1122,Ben-Ovadia,Kann,Female,2020-12-05 15:41:49,1335248018543697927,shaniashkenazi tuvipollack בדיוק כזה 15 שנה קיד התמונות הימור גרמו בפעם הראשונה לרצות
1123,Ben-Ovadia,Kann,Female,2020-12-05 15:25:03,1335243795613495296,tuvipollack הרגת אותי תהיה הסיבה שאקח כלב
1124,Ben-Ovadia,Kann,Female,2020-12-05 07:35:44,1335125688580509697,danayarkechy חפשי שאיבד קני ממנו תמכרי לוgalignt
1125,Ben-Ovadia,Kann,Female,2020-12-05 07:35:44,1335125688580509697,danayarkechy חפשי שאיבד קני ממנו תמכרי לוgalignt
